1923-1924;719,1238,332,82
"Berna , Fabrique d'Automobiles S. A. 4, 9, 17, 25,27,28.;342,1718,907,74
Bigar Frères;339,1769,210,52
Bircher (E. & E. M.);337,1782,332,79
Birkhäuser (Emil) & Co.;333,1844,416,50
2, 25, 27.;1135,1862,153,77
Blanc & Berlinger;338,1917,300,49
Bleacher's Association Ltd.;337,1926,453,77
34.;1299,1971,54,65
36.;1295,2029,55,39
12, 20, 28, 32, 35,;1050,2062,303,62
Brandt (Louis) & Frère, S. A.;333,2069,498,86
15, 41, 44;1237,2110,171,75
British American Tobacco Co., Ltd.;331,2145,593,88
5, 12, 15, 24, 27, 34;1111,397,352,78
British Dyestuffs Corporation Ltd.;379,417,568,90
British Tanners, Ltd.;379,475,347,49
Brown Bayley's Steel Works, Ltd.;381,483,562,88
Brown (C. Mc. Intyre).;384,553,379,54
Brown, Boveri & Co., A. G.;384,565,463,82
Bücheler & Co.;379,623,263,47
Bulley (S. M.) & So;381,631,378,83
Burckhardt & Co.;381,692,297,52
28.;1343,716,59,61
20, 34;1285,769,115,63
Calico Printers Association, Ltd.;381,808,534,87
9, 13, 15, 17, 20, 21, 33,;994,851,407,84
Canadian National Railways;380,886,461,69
29;1281,948,56,53
Carey (Aimée);379,976,244,49
7, 17;1297,996,103,85
Chamber of Commerce, London;381,1052,525,42
Chappel, Allen & Co., Ltd.;379,1083,468,64
Chemical Works Flora;381,1120,370,41
13,;1346,1140,60,77
Chocolats de Villars, S. A.;378,1191,441,50
10, 19;1289,1211,102,79
Clavel (A.) & Lindenmeyer (F.);379,1260,522,54
Clay (Chas.) & Sons, Ltd.;378,1293,436,59
Clayton Aniline Co., Ltd.;378,1333,423,50
3. 9;1339,1368,57,57
12, 20,;1229,1387,112,87
Comptoir d'Escompte de Genève;379,1414,540,75
18.;1342,1468,56,64
. *;785,1519,102,41
Cox (W. T.) & Co.;374,1543,340,52
11, 36;1290,1571,103,70
Crossley (J.) & Co., Ltd.;374,1615,419,59
18, 23, 31, 34.40;1101,1634,290,79
35;1343,1698,52,42
8, 38;1364,1735,95,60
18, 23, 31, 34, 40;1103,1780,288,85
Dean & Co. (Stockport), Ltd.;378,1805,504,88
De Bary & Co.;375,1865,264,53
De Brunner & Lang-Sims;375,1887,427,58
Dennison Watch Case Co., Ltd.;375,1911,528,75
Deprez & Co.;378,1975,229,49
Deuss (L. W. J.);378,2000,270,59
Devaud, Kunstlé & Co.;378,2028,416,74
11, 19, 27;1225,2063,166,76
Dietschy, Heusler & Co., A. C;374,2100,498,69
Ditisheim (Paul) S. A.;373,2151,375,67
S. A;893,65,64,71
22, 23, 35,;1094,93,180,84
Field (A.) & Co.;327,153,268,47
ners';603,170,84,69
Doetsch, Grether & Co., A. G.;325,356,506,72
5, 17, 18, 31, 34;1071,416,269,79
16, 39.;1232,477,111,54
Donzelot & Co.;327,486,273,46
Dubied (Ed.) & Co., S. A.;327,495,448,68
Durand & Huguenin, A. G.;325,554,471,65
Ecole Nouvelle "La Châtaigneraie;327,615,554,77
Edward (Joel) & Sons;327,676,376,53
Egli (H. W.), S. A.;327,711,318,52
Eigeldinger (A.) Fils;331,729,345,78
29, 32, 34;1166,786,177,81
25.;1294,845,55,50
Erste Aktienbrennerei;329,855,379,54
Evans (E. A.);329,893,236,59
Galland & Cie.;331,965,266,71
Gattiker & Steinmann;333,1017,369,47
Gaunt (Reuben) & Sons, Ltd.;334,1031,493,88
Gautschy-Kuhn, A. G.;334,1092,383,55
Geering & Co.;337,1131,249,47
23;1297,1192,52,49
Geissler (Carl) A. G.;337,1197,355,46
18, 23;1239,1237,109,71
Gesellschaft der L. von Roll'schen Eisenwerke;337,1239,738,88
Gesellschaft für Bandfabrikation;339,1303,522,49
12, 19, 23;1184,1346,164,69
3, 22;1255,1404,90,60
Goodbehere Brothers;341,1409,370,54
11, 18, 23, 31, 34, 40;1004,1445,348,84
Goth & Co.;347,1483,197,46
Gräni & Willi;338,1514,231,53
Grand Hotel & Hotel des Alpes, Montreux-Territet;345,1523,862,68
10, 11, 26, 36;1119,1589,231,83
10, 11, 36;1187,1653,166,46
8, 10, 20, 25, 32.;1089,1672,268,71
8, 13, 20,;1198,1723,160,48
Groot (H. de) "Maison Albion;347,1703,500,85
19, 43, 44;1243,1768,176,88
Guggenhein (A. H.) S. A.;343,1778,425,87
Hall (Robert) & Sons (Bury) Ltd.;339,1876,562,60
3, 15, 22, 25, 27, 37;1078,1946,337,64
Harley (T. Edgar);345,1971,292,52
Hasler, A. G., vorm. Telegraphenwerkstätte von G. Hasler 31, 36;339,1997,1025,53
38;1307,2042,53,68
28;1366,2103,54,44
Hemming (Richard) & Son;343,2107,452,45
Henry (A. & S.) & Co., Ltd.;345,2145,471,58
"Hermes" Ltd.;395,322,247,89
38;1423,363,51,94
Herz (Max);394,434,200,51
3, 20, 32,;1252,459,159,80
22,;1335,523,75,56
Higgins, Eagle & Co., Ltd.;394,519,457,82
Hirter (J.) & Co.;391,578,295,55
His & Co..;393,611,291,51
Hochuli & Co.;393,645,244,53
Hoffmann-La Roche & Co.;391,662,430,88
16, 2. 35.;1237,679,168,112
Hooley Hill Rubber & Chemical Co.;386,744,602,76
Hotel du Golf et des Sports;389,788,487,57
Hotel Schweizerhof, Lucerne;390,825,465,63
Hotel Seiler, Zermatt;386,859,352,53
Hotel St. Gotthard, Zürich;389,878,435,69
Haworth (Richard) & Co., Ltd.;386,918,510,76
Howes, Williams & Co., Ltd.;389,967,485,60
44;1401,1019,59,40
Hüssy & Co., A. G.;387,1038,329,49
Hugentobler-Bowden, E.;388,1062,418,69
37, 38, 39,;1223,1095,177,87
Huguenin-Gattiker & Co., A. G.;389,1124,532,69
Hyam (The) M. Wholesale Clothing Co., Ltd.;385,1160,748,95
34, 45;1348,1269,115,69
18, 31, 34,;1227,1301,173,78
Imprimerie de l'Ere Nouvelle;382,1352,482,47
Imprimeries Réunies, S. A.;380,1387,428,63
34. 40;1349,1465,98,75
22, 33,;1293,1529,109,44
3, 12,;1299,1564,98,42
15, 29 41;1291,1598,154,46
19, 23. 43;1277,1634,174,64
Kappeler, G.;377,1708,221,63
24;1405,1771,58,39
Keller (Ed. A.) & Co., S. A.;378,1798,466,64
Kemp (Arthur;379,1833,239,53
Koch (W.) & Co.;378,1864,305,51
Koelliker & Co., S. A.;376,1880,378,85
12, 22, 24,;1215,1926,175,80
Kreis & Co.;376,1975,205,64
4, 6, 36,;1253,2054,137,87
Landis & Gyr;375,2108,230,49
16, 22;1331,2134,119,67
Laurens (Ed.) S. A., -Le Khédive»;327,384,571,66
18, 29, 34, 40, 42;1114,421,302,77
11, 32, 39, 42;1179,482,234,57
Lloyds & National Provincial Foreign Bank Ltd.;329,491,789,87
18, 22, 29;1238,585,168,72
41, 43;1299,641,107,52
42, 45;1291,675,124,52
Maillefer (Les Fils d'Auguste);329,693,495,61
12,;1286,723,66,71
24, 35, 43;1237,783,169,51
36, 45;1305,821,98,46
3, 16, 22;1253,855,155,49
Marvin Watch Co.;332,873,305,64
Marx (J.) & Co. S. A.;331,919,367,56
Mather (Walter) & Co., Ltd.;334,934,467,77
Mead Cycle Co. Inc.;335,997,339,52
Merkle & Co.;333,1031,231,46
18,;1213,1045,83,84
Meyer (Johannes) & Co.;333,1078,411,70
7, 18, 24;1191,1117,155,78
Montfleuri Private Hotel;333,1151,401,78
Motosacoche, S. A.;333,1209,325,44
7, 29, 30;1258,1217,149,97
Nabholz & Co., Ltd. Knitting Works;333,1318,607,65
Naef (E.) Seifenfabrik vorm. A. G.;333,1367,577,61
7, 8,;1273,1385,75,81
Neher (R. V.) A. G.;330,1421,340,77
24;1361,1469,51,51
Nestlé & Anglo-Swiss Condensed Milk Co.;331,1491,717,61
North British Rubber Co., Ltd.;330,1545,518,54
33,;1291,1580,57,60
Obrist & Co.;337,1650,234,70
Omega Watch Co., Louis Brandt & Frère, S. A.;337,1684,799,81
Osswald (E);337,1740,206,59
11, 28;1291,1813,122,81
Penton (E.) & Son.;333,1847,325,71
7, 11, 18, 23, 32, 34, 35, 40, 42;887,1880,525,86
Peter, Cailler, Kohler;339,1915,345,71
Pfaendler & Co., E.;333,1970,329,60
Phillipi & Hermann;333,2007,319,51
Planta & Co.;333,2042,250,41
16, 34;1309,2057,104,71
Porteous (James) & Co., Ltd.;333,2089,495,74
Preisig (Walter) & Co.;333,2148,384,54
21, 22, 31, 40;1174,2165,238,82
14, 25, 31, 44;1217,394,249,75
6, 25, 41;1300,471,165,85
Sandoz Chemical Co., Ltd.;380,532,458,54
22, 26,;1271,550,127,73
Sarasin (Rodolphe) & Co., Ltd.;381,579,514,79
Sarasin (W.) & Co.;385,637,325,49
Sarasin Söhne, A. G.;377,657,370,55
14. 19;1288,684,105,68
Sauer (Adolphe) S. A.;380,742,381,52
6, 9.;1250,774,85,67
Savonnerie -Sunlight»;379,809,369,50
15, 21, 24, 32, 35, 38,;1035,824,365,90
Seiler & Co.;381,883,212,54
Selve & Co., Swiss Metal Works;381,897,540,65
Semon (Charles) & Co., Ltd.;382,953,499,64
Senn & Co.;377,989,209,48
7, 13,;1237,1005,105,80
Siegrist (Gebrüder) & Co.;381,1065,446,48
Sigg Ltd.;384,1098,159,49
4;1409,1104,62,72
3, 22, 26,;1236,1146,161,75
Soc. An. des Aciéries ci-dev. Georges Fischer 11, 26, 37, 41,;377,1183,1016,66
Réunies» S. A.;460,1276,298,47
Société des Hoteliers de Lausanne-Ouchy;379,1289,682,62
14, 21, 22, 26,;1165,1322,233,82
Société Industrielle pour la Schappe;377,1385,597,50
13.;1349,1421,55,45
South Eastern & Chatham Railway;380,1455,582,53
27. 33, 36.;1216,1492,182,62
Spyk (G. van);379,1522,234,53
7.5;1385,1564,59,44
30, 31, 32, 37,;1160,1635,237,59
Swiss Bank Corporation;376,1641,407,67
Swiss Gas Stove Co. & "Electra";381,1696,550,50
Swiss Hotel-Proprietors' Association;377,1735,607,45
12, 14, 23, 28,;1161,1749,241,91
6, 35;1256,1811,200,72
14,;1343,1879,57,70
3, 4, 21, 26, 27, 28, 32, 33, 36, 37,;814,1908,585,86
13,;1345,1975,52,42
11, 14, 15, 25, 26,;1090,1991,305,73
3.;1342,2044,55,48
Scholl's Orthopädische Spezialitäten, A. G. für;377,2050,775,76
Schutz (Walter);377,2112,280,56
Schweiter, Ltd.;376,2151,260,45
Schweizerische Rückversicherungsgesellschaft;372,2167,744,74
Reichenb:;335,159,157,50
nhar;393,197,67,41
Rinderknecht (J.);335,229,285,62
o A.-G;421,267,117,44
Schweizerische Schleppschiffahrtsgenossenschaft . 18, 32, 34, 40;339,382,1084,60
Schwob Frères & Co., S. A.;343,441,469,56
Stähli & Co.;343,477,242,43
Still (W. M.) & Sons, Ltd.;343,486,438,82
Stocker (Ernst) & Co.;339,547,370,62
Taylor (Stephen);346,618,304,70
Tea Planters, Ltd.;349,673,296,47
Thomann, Arbenz & Co.;349,685,405,83
19, 24, 27, 28,;1136,716,226,76
Thornton (G. W.;346,780,282,51
Thornton (W.;349,815,225,47
Tootal Broadhurst Lee Co., Ltd.;353,823,529,92
Trüdinger & Cons., Ltd.;346,885,424,62
Union Bank of Switzerland;345,946,471,80
Union Co., Ltd.;350,1009,268,52
Usines de l'Allondon;346,1047,347,48
Usines Métallurgiques de Vallorbe;346,1062,559,84
Venesta, Ltd.;349,1149,237,67
Véron (J.) Grauer & Co.;357,1181,415,80
Vischer & Co.;357,1240,236,49
Vischer vorm. Paravicini, A. G.;354,1254,499,73
Volkart Brothers;353,1309,275,65
Wallinger (W. A.);353,1374,302,84
4, 10, 13, 19, 20;1161,1409,270,88
Weitnauer (Ernst) & Co.;358,1450,412,81
Welti (Henry;355,1505,226,52
9, 30, 38;1208,1516,158,85
Winkler, Fallert & Co., S. A.;358,1559,499,75
11;1312,1594,57,67
23.;1316,1647,53,43
World Transport Agency, Ltd.;358,1684,495,63
Wyler (Lucien);361,1719,244,66
Young (C. E.);357,1796,236,84
15, 16, 38;1254,1876,170,70
Zürcher Bros. & Co.;353,1930,351,46
Zuberbühler & Co., A. G.;353,1946,428,90
THE COUNCIL IN 1923;499,442,796,126
OFFICERS OF THE CHAMBER;602,624,605,107
Berne.;417,864,154,69
A. RICHARDSON, Esq.;349,977,450,121
FALCONER EVANS CROWE, Esq., Basle.;351,1139,789,106
Vice-Presidents:;734,1232,316,104
MAURICE GALLAND, Esq., Lausanne.;357,1306,740,114
A. S. HANMER, Esq., Lucerne.;353,1379,625,101
Provincial Foreign Bank, Ltd. Geneva.;413,1617,811,84
Council:;806,1689,170,91
Geneva.;1073,1766,173,86
Bienne.;1075,1833,149,69
Basle.;1067,1882,137,73
Lucerne.;1065,1939,181,65
Zurich.;1068,1991,158,77
Basle.;1061,2042,137,67
Olten.;1067,2101,138,62
Zurich.;1060,2148,159,89
TRADE INDEX;568,431,610,102
of the British Chamber of Commerce for Switzerland;321,554,1089,91
Acetylene Manufacturers;322,696,462,83
Lucerne.;398,814,148,57
Advertisement (Metal Plaque) Manufacturers;325,855,815,80
Barringer, Wallis & Manners, Ltd., Mansfield, Nottinghamshire.;364,901,1044,80
African Market;323,978,293,80
L. W. J. Deuss (all kinds of cheap goods), 6, Physikstr., Zürich.;361,1010,1049,85
Agents (Commission);325,1092,395,81
E. Bachelut, Riehen, Basle.;371,1141,440,64
D. Barnett (general), 15, Rue du Malagnou, Geneva.;368,1174,863,81
London, W. C. 2.;406,1281,288,61
Gattiker & Steinmann (dry goods), Richterswil.;375,1299,762,67
Goodbehere Brothers (machinery), 82, Birsigstrasse, Basle.;375,1332,938,92
T. Edgar Harley, 3, Seehofstrasse, Lucerne.;375,1414,708,47
J. Rupert Heywood (textiles), 79, Bahnhofstrasse, Zürich.;379,1440,913,71
London W. C. 2.;410,1541,278,50
de Florissant, Geneva.;409,1622,365,49
Jan & Cie. (cycles), 10, Terreaux, Lausanne.;372,1648,719,82
W. Marti, 2, Place des Orphelins, Berne.;383,1697,654,73
Merkle & Co. (cotton), 35, Rittergasse, Basle.;372,1715,750,89
filling, leather board), 60, Huttenstrasse, Zürich.;413,1864,777,67
Max Schlatter & Cie. (textiles), St. Gallen.;375,1913,688,57
steel etc.), 1, Gutenbergstrasse, Berne.;410,2011,639,48
W. A. Wallinger (general), 5, Avenue Gaspard Valette, Geneva.;380,2037,1039,74
steinerstrasse, Basle.;406,2155,345,62
Aluminium (Manufacturers);367,401,499,59
cables), Emmishofen.;447,489,338,62
Aluminium goods (Manufacturers);372,517,607,92
Quartier, Olten.;444,622,267,58
Sigg, Ltd., Frauenfeld.;405,659,376,62
Swiss Metal Works Selve & Co., Thun.;405,708,655,69
Alkaloid Manufacturers;367,744,431,79
Usines de l'Allondon, La Plaine, Geneva.;405,786,674,83
Ambulance (motor) Manufacturers;371,839,626,84
Fabrique d'Automobiles, "Berna", S. A., Olten.;402,903,777,79
Aniline Colour Manufacturers;365,947,550,67
Chemische Fabrik vorm. Sandoz, Basle.;406,1000,652,62
Clayton Aniline Co., Ltd., Ashton New Road, Clayton, Manchester;405,1034,1040,105
J. R. Geigy, A. G., Basle.;407,1097,412,66
Street, Bradford.;439,1186,276,55
Society of Chemical Industry in Basle, Basle.;405,1211,744,83
Argon Manufacturers;365,1273,397,62
Sauerstoff- und Wasserstoff-Werk A.-G., Lucerne.;401,1331,829,71
Art Leader Cloth;365,1378,331,58
Fr. Schenkel-Wyss, 60, Huttenstrasse, Zurich.;402,1398,745,96
Art Needlework;365,1476,298,58
J. G. Weith, 27, Bourg, Lausanne.;410,1509,555,87
Artificial Silk;365,1569,256,82
and twisted, raw and dyed, Wastes), Basle.;433,1671,733,47
Auto-Chemical-Welding Compounds for Cast Iron etc.;361,1718,995,48
Lausanne.;437,1808,166,50
Bananas (West Indian);365,1842,414,75
Stephen Taylor, 85, Sihlquai, Zurich.;398,1874,608,103
Bandage Cloths;365,1945,302,70
Fr. Schenkel-Wyss, 60, Huttenstrasse, Zurich.;397,1972,741,101
Bankers;367,2040,157,69
Julius Baer & Co., 48, Bahnhofstrasse, Zurich.;404,2064,755,93
Bank, A.-G. Guyerzeller, 1, Bahnhofstrasse, Zurich.;398,2140,839,85
Banque Fédérale, Vevey.;361,391,410,85
London E. C. 3.;399,499,267,55
Comptoir d'Escompte de Genève, Geneva.;365,516,703,84
Montreux, Interlaken.;403,627,352,54
Dominion Express Co. of Canada, 62, Charing Cross, London S. W.;362,645,1042,66
Galland & Co., 3, Place St. François, Lausanne and at Zermatt.;369,704,1035,57
Geneva.;407,790,130,51
J. Rinderknecht, 13, Baerengasse, Zurich.;370,817,659,76
Swiss Bank Corporation, 1, Aeschenvorstadt, Basle.;366,867,833,66
Swiss Bank Corporation, Lausanne.;365,923,580,57
Union Bank of Switzerland, Zurich.;366,962,586,64
Barristers;327,1012,188,83
E. & E. M. Bircher, 2, Werdmühleplatz, Zurich.;366,1063,757,79
Herren & Guerchet, 10, Rue Petitot, Geneva.;365,1125,752,67
L. Kohler, 11, St. Pierre, Lausanne.;362,1177,592,68
Belting Manufacturers;331,1201,406,84
Georges Michoud (all kinds), Lausanne.;366,1253,648,94
Bicycles;335,1334,155,66
27, Pall Mall, London S. W. 1.;400,1426,515,55
Coventry.;409,1541,157,53
Rue de la Synagogue, Geneva.;407,1623,513,44
Mead Cycle Co. Inc., 50, George Street, Balsall Heath, Birmingham.;369,1639,1046,77
Blackplates;335,1718,215,67
W. E. Hughes & Co., 50 & 51, Lime Street, London E. C. 3.;373,1735,1002,110
Bleachers;335,1817,185,80
Altherr & Guex, Flawil.;366,1860,399,70
4, Norfolk Street, Manchester.;407,1970,495,66
Blouse Manufacturers;332,2020,401,53
Arbon Embroidery Works Ltd., Arbon.;375,2051,647,88
Grieder & Co., Zurich.;375,2112,373,59
Zuberbühler & Co., A.-G., Zurzach.;370,2145,580,88
Boiler Manufacturers;365,387,386,84
"Calorie" S. A., 5/7, Rue de l'Est, Geneva.;414,439,703,83
Sulzer Frères S. A., Winterthur.;405,489,519,84
Boilers (Electric);367,544,300,72
Fritz Sauter A.-G., Basle.;405,582,421,76
Bolting Cloth Manufacturers;372,641,514,70
Swiss Silk Bolting Cloth Manufacturing Co. Ltd., Zurich.;405,678,936,65
Swiss Silk Bolting Cloth Manufacturing Co. Ltd., St. Gallen.;400,741,1004,64
Bones (Dealers in);368,784,340,71
G. Mc. Intyre Brown, Case Postale Rue du Rhône 1698, Geneva.;405,817,1049,89
Book-Binders;367,886,255,66
Emil Birkhäuser & Co., 11, Elisabethenstrasse, Basle.;406,905,875,94
Säuberlin & Pfeiffer S. A., Vevey.;403,977,559,73
Book Cloth Manufacturers;367,1039,488,55
Winterbottom Book Cloth Co., Ltd., 12, Newton Street, Manchester.;409,1050,1037,107
Booksellers;365,1138,212,75
Th. Roussy (Librairie Anglaise), 8, Rue de Bourg, Lausanne.;403,1159,992,108
Booking Offices;365,1239,306,75
Cunard Steamship Co., Ltd., 5, Haldenstrasse, Lucerne.;406,1265,910,90
Galland & Co., 3, Place St. François, Lausanne.;405,1344,779,54
Perrin & Co., 15, Place St. François, Lausanne.;403,1391,772,70
Boot and Shoe Manufacturers;367,1442,543,72
Bally Shoe Factories, Ltd., Schoenenwerd.;401,1491,694,56
Huttenstrasse, Zurich), 1—11, Mortimer Street, London W. 1.;435,1579,1015,74
Box Manufacturers;365,1622,350,71
Barringer, Wallis & Manners, Ltd., Mansfield, Nottinghamshire.;401,1667,1044,78
Braid Manufacturers;363,1735,379,76
G. Kappeler (in cotton and silk), Zofingen.;405,1768,700,81
Brazing and Welding Compounds;363,1841,618,80
iron etc.), 12, Avenue Fraisse, Lausanne.;429,1939,667,69
Calculating Machines;361,1966,392,89
H. W. Egli, S. A., 2, Albisstrasse, Zurich.;393,2019,687,93
Cardboard Articles;363,2086,362,81
Säuberlin & Pfeiffer, S. A., Vevey.;395,2131,578,90
Cartage Contractors;333,420,376,85
Perrin & Co., Place de la Gare, Lausanne.;368,467,705,80
Castings;337,522,157,82
Sulzer Frères, S. A., Winterthur.;375,552,538,105
Caterers;342,629,163,66
Huguenin, Gattiker & Co., A.-G., 39, Bahnhofstrasse, Zurich.;372,649,1013,91
Cattle Feeding Stuffs;341,717,397,71
12, Longue Rue Neuve, Antwerp.;410,823,552,48
Celluloid Articles (manufacturers);346,855,609,67
class hair ornaments), Therwil/ Basle.;409,949,590,70
Chambers of Commerce;345,999,437,63
non Street, London E. C. 4.;414,1084,461,61
Cheese Manufacturers;347,1113,400,74
Alpina Cheese Co., Ltd. (in boxes), Burgdorf.;379,1157,754,77
Chemical Manufacturers;346,1223,445,69
Aktiengesellschaft vorm. B. Siegfried (synthetics), Zofingen.;376,1246,967,72
insecticide), Dübendorf, Zurich.;414,1357,510,58
Chemische Fabrik vorm. Sandoz (dyestuffs), Basle.;380,1382,822,62
ton, Manchester.;417,1483,274,51
Durand & Huguenin, A.-G. (pharmaceutical), Basle.;383,1491,843,94
Chambers, Scale Lane, Hull.;421,1606,472,63
Hoffmann-La Roche & Co. (pharmaceutical), Basle.;383,1638,806,68
Th. Mühlethaler, S. A. (synthetic), Nyon.;384,1689,655,64
Society of Chemical Industry in Basle (dyestuffs), Basle.;383,1722,919,67
Usines de l'Allondon (synthetic) La Plaine, Geneva.;387,1783,846,74
Chocolate Manufacturers;355,1828,447,86
Chocolats de Villars, S. A., Fribourg.;384,1862,615,80
Nestlé & Anglo-Swiss Condensed Milk Co., Vevey.;387,1910,835,88
Peter, Cailler, Kohler, La Tour-de-Peilz.;384,1975,657,59
Suchard, S. A., Neuchätel.;380,2021,441,65
Chronographs;351,2072,261,73
Audemars, Piguet & Co., Ltd., Les Brassus.;383,2101,734,94
Ulysse Nardin, Le Locle and Geneva.;391,2178,609,71
Chronometers;368,418,259,73
Audemars, Piguet & Co., Ltd., Les Brassus.;401,454,730,78
Paul Ditisheim, S. A. (Marine chronometers), La Chaux-de-Fonds.;403,520,1044,79
Ulysse Nardin (marine and pocket) Le Locle and Geneva.;407,563,949,84
Cigarette Manufacturers;367,614,444,82
Geneva.;441,718,138,54
S.A. Ed. Laurens, "Le Khédive", 61, Route de Chêne, Geneva.;399,747,1041,94
Clothing and Costumes;368,805,428,88
Ernest Adler (mens' outfitting), 14, rue de la Croix d'Or, Geneva.;402,847,1041,104
Bigar Frères, 21, Rue du Pont, Lausanne.;403,919,685,60
men, retail), 14, Place St. François, Lausanne.;432,1010,748,56
silk, wholesale and retail), 3, Jumelles, Lausanne.;429,1124,805,67
C. P. Coate, 1, Grand Pont Lausanne.;401,1163,619,59
clothing) 45-53, Leonard Street, London E. C. 2.;435,1252,789,45
de Bourg, Lausanne.;433,1319,339,58
Joel Edwards & Sons, 9, Hanover Street, London W. 1.;399,1352,914,83
Reuben Gaunt & Sons, Ltd., Broom Mills, Farsley, Leeds.;398,1411,945,59
silk, cotton and wool, wholesale) 20, Aeschengraben, Basle.;424,1495,972,48
platz, Zurich.;424,1571,223,65
and youths' clothing), 69—73, Cannon Street, London E. C. 4.;427,1692,1006,59
Cloth Manufacturers;359,1741,378,74
Mills, Farsley, Leeds.;423,1879,355,72
Coal Shippers;358,1928,263,89
Coal Supply Co., Ltd., 13, Wallstrasse, Basle,;389,1990,750,76
J. Hirter & Co., 3, Gurtengasse, Berne.;389,2043,657,77
Cocoa Manufacturers;354,2105,390,85
Chocolats de Villars, S. A., Fribourg.;389,2152,610,94
Nestlé and Anglo-Swiss Condensed Milk Co., Vevey.;366,403,876,96
Peter, Cailler, Kohler, La Tour-de-Peilz.;365,479,662,59
Suchard, S. A., Neuchâtel.;371,526,434,69
Coffee making machines;340,581,444,68
London.;409,670,138,65
Coke Merchants;339,710,300,71
Coal Supply Co., Ltd., 13, Wallstrasse, Basle.;377,744,748,82
J. Hirter & Co., 3, Gurtengasse, Berne.;379,817,650,71
Colonial Produce Importers;343,865,501,71
O. Jæger, 30, Bahnhofstrasse, Zurich.;377,917,611,71
Volkart Brothers, Winterthur.;379,966,483,48
Winandy & Co., 16, Rue de Bourg, Lausanne.;381,1004,755,69
Colour Manufacturers;349,1065,390,83
Blundell, Spence & Co., Ltd., Hull.;377,1112,585,69
Durand & Huguenin A.-G., Basle.;377,1170,566,53
Jenson & Nicolson, Ltd., Goswell Works, Stratford, London E. 15.;384,1194,1045,96
Comb Manufacturers;345,1270,384,73
Deprez & Co., Nyon.;379,1330,363,73
Combustion Engines;347,1384,378,80
Fabrique d'Automobiles "Berna" S. A., Olten.;381,1410,754,95
Condensed Milk;345,1492,302,78
Nestlé & Anglo-Swiss Condensed Milk Co., Vevey.;377,1526,852,99
Confectioners;349,1607,258,83
Huguenin, Gattiker & Co., 39, Bahnhofstrasse, Zurich.;377,1639,898,108
Consultants (Transport);351,1729,428,66
Crowe & Co. Ltd., 9, Lange Gasse, Basle.;383,1777,707,83
Contact Clocks (Electric);351,1833,456,79
Fr. Sauter A.-G., Basle.;387,1901,392,77
Cooking Appliances;353,1959,369,72
"Meta" S. A., Aeschenvorstadt, Basle.;395,1996,617,96
Cooking Plants (Steam);353,2066,435,89
"Calorie" S. A., 5/7, rue de l'Est, Geneva.;399,2110,693,67
Sulzer Frères S. A., Winterthur.;387,2173,531,78
Corset Manufacturers;377,406,394,85
Avenue, Redfield, Bristol.;445,520,421,65
